,StudentID,CourseID,Name,StudyOrNot,Semester,Group
4927,99,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
4928,99,29,Hội họa,0,5,1
4929,99,30,Những môn chính học kỳ 6,1,6,0
4930,99,31,Lập trình phân tán với công nghệ .NET,0,6,1
4931,99,32,Lập trình phân tán với công nghệ Java,1,6,1
4932,99,33,Lập trình mạng với Qt Framework,0,6,1
4933,99,34,Khai thác dữ liệu và ứng dụng,0,6,2
4934,99,35,Kỹ thuật điện tử ,1,6,2
4935,99,36,Lập trình phân tích dữ liệu 1,0,6,2
4936,99,37,Những môn chính học kỳ 7,1,7,0
4937,99,38,Lập trình WWW (.NET),0,7,1
4938,99,39,Lập trình WWW (Java),1,7,1
4939,99,40,Lập trình IoTs,0,7,1
4940,99,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
4941,99,42,Những môn chính học kỳ 8,1,8,0
4942,99,43,Lập trình phân tích dữ liệu 2 ,0,8,1
4943,99,44,Automat & ngôn ngữ hình thức ,0,8,1
4944,99,45,Lập trình thiết bị di động nâng cao ,0,8,1
4945,99,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
4946,99,47,Nhập môn dữ liệu lớn ,0,8,2
4947,99,48,Quản lý dự án CNTT,1,8,2
4948,99,49,Tiếp thị điện tử ,0,8,2
4949,99,50,Những môn chính học kỳ 9,1,9,0
4950,100,1,Những môn chính học kỳ 1,1,1,0
4951,100,2,Những môn chính học kỳ 2,1,1,0
4952,100,3,Logic học,0,2,1
4953,100,4,Phương pháp tính,0,2,1
4954,100,5,Vật lý đại cương,1,2,1
4955,100,6,Toán ứng dụng,0,2,1
4956,100,7,Hàm phức và phép biến đổi Laplace,0,2,1
4957,100,8,Những môn chính học kỳ 3,1,3,0
4958,100,9,Kỹ năng xây dựng kế hoạch ,1,3,1
4959,100,10,Quản trị học,0,3,1
4960,100,11,Quản trị doanh nghiệp,0,3,1
4961,100,12,Kế toán cơ bản,0,3,1
4962,100,13,Môi trường và con người ,0,3,1
4963,100,14,Giao tiếp kinh doanh,0,3,1
4964,100,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
4965,100,16,Những môn chính học kỳ 4,1,4,0
4966,100,17,Hệ quản trị cơ sở dữ liệu,1,4,1
4967,100,18,Tương tác người máy,0,4,1
4968,100,19,Thương mại điện tử,0,4,1
4969,100,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
4970,100,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
4971,100,22,Lập trình GUI với Qt Framework,0,4,2
4972,100,23,Những môn chính học kỳ 5,1,5,0
4973,100,24,Tâm lí học đại cương,0,5,1
4974,100,25,Cơ sở văn hóa Việt Nam,1,5,1
4975,100,26,Xã hội học,0,5,1
4976,100,27,Tiếng Việt thực hành,0,5,1
4977,100,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
4978,100,29,Hội họa,0,5,1
4979,100,30,Những môn chính học kỳ 6,1,6,0
4980,100,31,Lập trình phân tán với công nghệ .NET,0,6,1
4981,100,32,Lập trình phân tán với công nghệ Java,1,6,1
4982,100,33,Lập trình mạng với Qt Framework,0,6,1
4983,100,34,Khai thác dữ liệu và ứng dụng,0,6,2
4984,100,35,Kỹ thuật điện tử ,0,6,2
4985,100,36,Lập trình phân tích dữ liệu 1,1,6,2
4986,100,37,Những môn chính học kỳ 7,1,7,0
4987,100,38,Lập trình WWW (.NET),0,7,1
4988,100,39,Lập trình WWW (Java),1,7,1
4989,100,40,Lập trình IoTs,0,7,1
4990,100,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
4991,100,42,Những môn chính học kỳ 8,1,8,0
4992,100,43,Lập trình phân tích dữ liệu 2 ,0,8,1
4993,100,44,Automat & ngôn ngữ hình thức ,0,8,1
4994,100,45,Lập trình thiết bị di động nâng cao ,0,8,1
4995,100,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
4996,100,47,Nhập môn dữ liệu lớn ,0,8,2
4997,100,48,Quản lý dự án CNTT,1,8,2
4998,100,49,Tiếp thị điện tử ,0,8,2
4999,100,50,Những môn chính học kỳ 9,1,9,0
5000,101,1,Những môn chính học kỳ 1,1,1,0
5001,101,2,Những môn chính học kỳ 2,1,1,0
5002,101,3,Logic học,0,2,1
5003,101,4,Phương pháp tính,1,2,1
5004,101,5,Vật lý đại cương,0,2,1
5005,101,6,Toán ứng dụng,0,2,1
5006,101,7,Hàm phức và phép biến đổi Laplace,0,2,1
5007,101,8,Những môn chính học kỳ 3,1,3,0
5008,101,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5009,101,10,Quản trị học,0,3,1
5010,101,11,Quản trị doanh nghiệp,0,3,1
5011,101,12,Kế toán cơ bản,0,3,1
5012,101,13,Môi trường và con người ,0,3,1
5013,101,14,Giao tiếp kinh doanh,0,3,1
5014,101,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5015,101,16,Những môn chính học kỳ 4,1,4,0
5016,101,17,Hệ quản trị cơ sở dữ liệu,0,4,1
5017,101,18,Tương tác người máy,0,4,1
5018,101,19,Thương mại điện tử,0,4,1
5019,101,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
5020,101,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
5021,101,22,Lập trình GUI với Qt Framework,0,4,2
5022,101,23,Những môn chính học kỳ 5,1,5,0
5023,101,24,Tâm lí học đại cương,0,5,1
5024,101,25,Cơ sở văn hóa Việt Nam,0,5,1
5025,101,26,Xã hội học,0,5,1
5026,101,27,Tiếng Việt thực hành,0,5,1
5027,101,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5028,101,29,Hội họa,0,5,1
5029,101,30,Những môn chính học kỳ 6,1,6,0
5030,101,31,Lập trình phân tán với công nghệ .NET,0,6,1
5031,101,32,Lập trình phân tán với công nghệ Java,0,6,1
5032,101,33,Lập trình mạng với Qt Framework,0,6,1
5033,101,34,Khai thác dữ liệu và ứng dụng,0,6,2
5034,101,35,Kỹ thuật điện tử ,0,6,2
5035,101,36,Lập trình phân tích dữ liệu 1,0,6,2
5036,101,37,Những môn chính học kỳ 7,1,7,0
5037,101,38,Lập trình WWW (.NET),0,7,1
5038,101,39,Lập trình WWW (Java),0,7,1
5039,101,40,Lập trình IoTs,0,7,1
5040,101,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5041,101,42,Những môn chính học kỳ 8,1,8,0
5042,101,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5043,101,44,Automat & ngôn ngữ hình thức ,0,8,1
5044,101,45,Lập trình thiết bị di động nâng cao ,0,8,1
5045,101,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
5046,101,47,Nhập môn dữ liệu lớn ,0,8,2
5047,101,48,Quản lý dự án CNTT,0,8,2
5048,101,49,Tiếp thị điện tử ,0,8,2
5049,101,50,Những môn chính học kỳ 9,1,9,0
5050,102,1,Những môn chính học kỳ 1,1,1,0
5051,102,2,Những môn chính học kỳ 2,1,1,0
5052,102,3,Logic học,0,2,1
5053,102,4,Phương pháp tính,1,2,1
5054,102,5,Vật lý đại cương,0,2,1
5055,102,6,Toán ứng dụng,0,2,1
5056,102,7,Hàm phức và phép biến đổi Laplace,0,2,1
5057,102,8,Những môn chính học kỳ 3,1,3,0
5058,102,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5059,102,10,Quản trị học,0,3,1
5060,102,11,Quản trị doanh nghiệp,0,3,1
5061,102,12,Kế toán cơ bản,0,3,1
5062,102,13,Môi trường và con người ,0,3,1
5063,102,14,Giao tiếp kinh doanh,0,3,1
5064,102,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5065,102,16,Những môn chính học kỳ 4,1,4,0
5066,102,17,Hệ quản trị cơ sở dữ liệu,0,4,1
5067,102,18,Tương tác người máy,0,4,1
5068,102,19,Thương mại điện tử,0,4,1
5069,102,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
5070,102,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
5071,102,22,Lập trình GUI với Qt Framework,0,4,2
5072,102,23,Những môn chính học kỳ 5,1,5,0
5073,102,24,Tâm lí học đại cương,0,5,1
5074,102,25,Cơ sở văn hóa Việt Nam,0,5,1
5075,102,26,Xã hội học,0,5,1
5076,102,27,Tiếng Việt thực hành,0,5,1
5077,102,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5078,102,29,Hội họa,0,5,1
5079,102,30,Những môn chính học kỳ 6,1,6,0
5080,102,31,Lập trình phân tán với công nghệ .NET,0,6,1
5081,102,32,Lập trình phân tán với công nghệ Java,0,6,1
5082,102,33,Lập trình mạng với Qt Framework,0,6,1
5083,102,34,Khai thác dữ liệu và ứng dụng,0,6,2
5084,102,35,Kỹ thuật điện tử ,0,6,2
5085,102,36,Lập trình phân tích dữ liệu 1,0,6,2
5086,102,37,Những môn chính học kỳ 7,1,7,0
5087,102,38,Lập trình WWW (.NET),0,7,1
5088,102,39,Lập trình WWW (Java),0,7,1
5089,102,40,Lập trình IoTs,0,7,1
5090,102,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5091,102,42,Những môn chính học kỳ 8,1,8,0
5092,102,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5093,102,44,Automat & ngôn ngữ hình thức ,0,8,1
5094,102,45,Lập trình thiết bị di động nâng cao ,0,8,1
5095,102,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
5096,102,47,Nhập môn dữ liệu lớn ,0,8,2
5097,102,48,Quản lý dự án CNTT,0,8,2
5098,102,49,Tiếp thị điện tử ,0,8,2
5099,102,50,Những môn chính học kỳ 9,1,9,0
5100,103,1,Những môn chính học kỳ 1,1,1,0
5101,103,2,Những môn chính học kỳ 2,1,1,0
5102,103,3,Logic học,1,2,1
5103,103,4,Phương pháp tính,0,2,1
5104,103,5,Vật lý đại cương,0,2,1
5105,103,6,Toán ứng dụng,0,2,1
5106,103,7,Hàm phức và phép biến đổi Laplace,0,2,1
5107,103,8,Những môn chính học kỳ 3,1,3,0
5108,103,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5109,103,10,Quản trị học,0,3,1
5110,103,11,Quản trị doanh nghiệp,0,3,1
5111,103,12,Kế toán cơ bản,1,3,1
5112,103,13,Môi trường và con người ,0,3,1
5113,103,14,Giao tiếp kinh doanh,0,3,1
5114,103,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5115,103,16,Những môn chính học kỳ 4,1,4,0
5116,103,17,Hệ quản trị cơ sở dữ liệu,1,4,1
5117,103,18,Tương tác người máy,0,4,1
5118,103,19,Thương mại điện tử,0,4,1
5119,103,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
5120,103,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
5121,103,22,Lập trình GUI với Qt Framework,0,4,2
5122,103,23,Những môn chính học kỳ 5,1,5,0
5123,103,24,Tâm lí học đại cương,0,5,1
5124,103,25,Cơ sở văn hóa Việt Nam,0,5,1
5125,103,26,Xã hội học,0,5,1
5126,103,27,Tiếng Việt thực hành,1,5,1
5127,103,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5128,103,29,Hội họa,0,5,1
5129,103,30,Những môn chính học kỳ 6,1,6,0
5130,103,31,Lập trình phân tán với công nghệ .NET,0,6,1
5131,103,32,Lập trình phân tán với công nghệ Java,1,6,1
5132,103,33,Lập trình mạng với Qt Framework,0,6,1
5133,103,34,Khai thác dữ liệu và ứng dụng,0,6,2
5134,103,35,Kỹ thuật điện tử ,0,6,2
5135,103,36,Lập trình phân tích dữ liệu 1,0,6,2
5136,103,37,Những môn chính học kỳ 7,1,7,0
5137,103,38,Lập trình WWW (.NET),1,7,1
5138,103,39,Lập trình WWW (Java),0,7,1
5139,103,40,Lập trình IoTs,0,7,1
5140,103,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5141,103,42,Những môn chính học kỳ 8,1,8,0
5142,103,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5143,103,44,Automat & ngôn ngữ hình thức ,0,8,1
5144,103,45,Lập trình thiết bị di động nâng cao ,0,8,1
5145,103,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,1,8,2
5146,103,47,Nhập môn dữ liệu lớn ,0,8,2
5147,103,48,Quản lý dự án CNTT,0,8,2
5148,103,49,Tiếp thị điện tử ,0,8,2
5149,103,50,Những môn chính học kỳ 9,1,9,0
5150,104,1,Những môn chính học kỳ 1,1,1,0
5151,104,2,Những môn chính học kỳ 2,1,1,0
5152,104,3,Logic học,0,2,1
5153,104,4,Phương pháp tính,1,2,1
5154,104,5,Vật lý đại cương,0,2,1
5155,104,6,Toán ứng dụng,0,2,1
5156,104,7,Hàm phức và phép biến đổi Laplace,0,2,1
5157,104,8,Những môn chính học kỳ 3,1,3,0
5158,104,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5159,104,10,Quản trị học,0,3,1
5160,104,11,Quản trị doanh nghiệp,0,3,1
5161,104,12,Kế toán cơ bản,1,3,1
5162,104,13,Môi trường và con người ,0,3,1
5163,104,14,Giao tiếp kinh doanh,0,3,1
5164,104,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5165,104,16,Những môn chính học kỳ 4,1,4,0
5166,104,17,Hệ quản trị cơ sở dữ liệu,0,4,1
5167,104,18,Tương tác người máy,0,4,1
5168,104,19,Thương mại điện tử,0,4,1
5169,104,20,Lập trình hướng sự kiện với công nghệ .NET,1,4,2
5170,104,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
5171,104,22,Lập trình GUI với Qt Framework,0,4,2
5172,104,23,Những môn chính học kỳ 5,1,5,0
5173,104,24,Tâm lí học đại cương,1,5,1
5174,104,25,Cơ sở văn hóa Việt Nam,0,5,1
5175,104,26,Xã hội học,0,5,1
5176,104,27,Tiếng Việt thực hành,0,5,1
5177,104,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5178,104,29,Hội họa,0,5,1
5179,104,30,Những môn chính học kỳ 6,1,6,0
5180,104,31,Lập trình phân tán với công nghệ .NET,1,6,1
5181,104,32,Lập trình phân tán với công nghệ Java,0,6,1
5182,104,33,Lập trình mạng với Qt Framework,0,6,1
5183,104,34,Khai thác dữ liệu và ứng dụng,0,6,2
5184,104,35,Kỹ thuật điện tử ,0,6,2
5185,104,36,Lập trình phân tích dữ liệu 1,0,6,2
5186,104,37,Những môn chính học kỳ 7,1,7,0
5187,104,38,Lập trình WWW (.NET),1,7,1
5188,104,39,Lập trình WWW (Java),0,7,1
5189,104,40,Lập trình IoTs,0,7,1
5190,104,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5191,104,42,Những môn chính học kỳ 8,1,8,0
5192,104,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5193,104,44,Automat & ngôn ngữ hình thức ,0,8,1
5194,104,45,Lập trình thiết bị di động nâng cao ,0,8,1
5195,104,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
5196,104,47,Nhập môn dữ liệu lớn ,0,8,2
5197,104,48,Quản lý dự án CNTT,1,8,2
5198,104,49,Tiếp thị điện tử ,0,8,2
5199,104,50,Những môn chính học kỳ 9,1,9,0
5200,105,1,Những môn chính học kỳ 1,1,1,0
5201,105,2,Những môn chính học kỳ 2,1,1,0
5202,105,3,Logic học,0,2,1
5203,105,4,Phương pháp tính,0,2,1
5204,105,5,Vật lý đại cương,1,2,1
5205,105,6,Toán ứng dụng,0,2,1
5206,105,7,Hàm phức và phép biến đổi Laplace,0,2,1
5207,105,8,Những môn chính học kỳ 3,1,3,0
5208,105,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5209,105,10,Quản trị học,1,3,1
5210,105,11,Quản trị doanh nghiệp,0,3,1
5211,105,12,Kế toán cơ bản,0,3,1
5212,105,13,Môi trường và con người ,0,3,1
5213,105,14,Giao tiếp kinh doanh,0,3,1
5214,105,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5215,105,16,Những môn chính học kỳ 4,1,4,0
5216,105,17,Hệ quản trị cơ sở dữ liệu,0,4,1
5217,105,18,Tương tác người máy,0,4,1
5218,105,19,Thương mại điện tử,0,4,1
5219,105,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
5220,105,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
5221,105,22,Lập trình GUI với Qt Framework,0,4,2
5222,105,23,Những môn chính học kỳ 5,1,5,0
5223,105,24,Tâm lí học đại cương,0,5,1
5224,105,25,Cơ sở văn hóa Việt Nam,1,5,1
5225,105,26,Xã hội học,0,5,1
5226,105,27,Tiếng Việt thực hành,0,5,1
5227,105,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5228,105,29,Hội họa,0,5,1
5229,105,30,Những môn chính học kỳ 6,1,6,0
5230,105,31,Lập trình phân tán với công nghệ .NET,0,6,1
5231,105,32,Lập trình phân tán với công nghệ Java,0,6,1
5232,105,33,Lập trình mạng với Qt Framework,0,6,1
5233,105,34,Khai thác dữ liệu và ứng dụng,0,6,2
5234,105,35,Kỹ thuật điện tử ,0,6,2
5235,105,36,Lập trình phân tích dữ liệu 1,0,6,2
5236,105,37,Những môn chính học kỳ 7,1,7,0
5237,105,38,Lập trình WWW (.NET),0,7,1
5238,105,39,Lập trình WWW (Java),0,7,1
5239,105,40,Lập trình IoTs,0,7,1
5240,105,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5241,105,42,Những môn chính học kỳ 8,1,8,0
5242,105,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5243,105,44,Automat & ngôn ngữ hình thức ,0,8,1
5244,105,45,Lập trình thiết bị di động nâng cao ,0,8,1
5245,105,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
5246,105,47,Nhập môn dữ liệu lớn ,0,8,2
5247,105,48,Quản lý dự án CNTT,0,8,2
5248,105,49,Tiếp thị điện tử ,0,8,2
5249,105,50,Những môn chính học kỳ 9,1,9,0
5250,106,1,Những môn chính học kỳ 1,1,1,0
5251,106,2,Những môn chính học kỳ 2,1,1,0
5252,106,3,Logic học,0,2,1
5253,106,4,Phương pháp tính,0,2,1
5254,106,5,Vật lý đại cương,1,2,1
5255,106,6,Toán ứng dụng,0,2,1
5256,106,7,Hàm phức và phép biến đổi Laplace,0,2,1
5257,106,8,Những môn chính học kỳ 3,1,3,0
5258,106,9,Kỹ năng xây dựng kế hoạch ,1,3,1
5259,106,10,Quản trị học,0,3,1
5260,106,11,Quản trị doanh nghiệp,0,3,1
5261,106,12,Kế toán cơ bản,0,3,1
5262,106,13,Môi trường và con người ,0,3,1
5263,106,14,Giao tiếp kinh doanh,0,3,1
5264,106,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5265,106,16,Những môn chính học kỳ 4,1,4,0
5266,106,17,Hệ quản trị cơ sở dữ liệu,0,4,1
5267,106,18,Tương tác người máy,0,4,1
5268,106,19,Thương mại điện tử,0,4,1
5269,106,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
5270,106,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
5271,106,22,Lập trình GUI với Qt Framework,0,4,2
5272,106,23,Những môn chính học kỳ 5,1,5,0
5273,106,24,Tâm lí học đại cương,0,5,1
5274,106,25,Cơ sở văn hóa Việt Nam,0,5,1
5275,106,26,Xã hội học,0,5,1
5276,106,27,Tiếng Việt thực hành,1,5,1
5277,106,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5278,106,29,Hội họa,0,5,1
5279,106,30,Những môn chính học kỳ 6,1,6,0
5280,106,31,Lập trình phân tán với công nghệ .NET,0,6,1
5281,106,32,Lập trình phân tán với công nghệ Java,1,6,1
5282,106,33,Lập trình mạng với Qt Framework,0,6,1
5283,106,34,Khai thác dữ liệu và ứng dụng,0,6,2
5284,106,35,Kỹ thuật điện tử ,0,6,2
5285,106,36,Lập trình phân tích dữ liệu 1,0,6,2
5286,106,37,Những môn chính học kỳ 7,1,7,0
5287,106,38,Lập trình WWW (.NET),0,7,1
5288,106,39,Lập trình WWW (Java),1,7,1
5289,106,40,Lập trình IoTs,0,7,1
5290,106,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5291,106,42,Những môn chính học kỳ 8,1,8,0
5292,106,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5293,106,44,Automat & ngôn ngữ hình thức ,0,8,1
5294,106,45,Lập trình thiết bị di động nâng cao ,0,8,1
5295,106,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
5296,106,47,Nhập môn dữ liệu lớn ,0,8,2
5297,106,48,Quản lý dự án CNTT,1,8,2
5298,106,49,Tiếp thị điện tử ,0,8,2
5299,106,50,Những môn chính học kỳ 9,1,9,0
5300,107,1,Những môn chính học kỳ 1,1,1,0
5301,107,2,Những môn chính học kỳ 2,1,1,0
5302,107,3,Logic học,0,2,1
5303,107,4,Phương pháp tính,1,2,1
5304,107,5,Vật lý đại cương,0,2,1
5305,107,6,Toán ứng dụng,0,2,1
5306,107,7,Hàm phức và phép biến đổi Laplace,0,2,1
5307,107,8,Những môn chính học kỳ 3,1,3,0
5308,107,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5309,107,10,Quản trị học,0,3,1
5310,107,11,Quản trị doanh nghiệp,0,3,1
5311,107,12,Kế toán cơ bản,0,3,1
5312,107,13,Môi trường và con người ,0,3,1
5313,107,14,Giao tiếp kinh doanh,0,3,1
5314,107,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5315,107,16,Những môn chính học kỳ 4,1,4,0
5316,107,17,Hệ quản trị cơ sở dữ liệu,0,4,1
5317,107,18,Tương tác người máy,0,4,1
5318,107,19,Thương mại điện tử,0,4,1
5319,107,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
5320,107,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
5321,107,22,Lập trình GUI với Qt Framework,0,4,2
5322,107,23,Những môn chính học kỳ 5,1,5,0
5323,107,24,Tâm lí học đại cương,0,5,1
5324,107,25,Cơ sở văn hóa Việt Nam,0,5,1
5325,107,26,Xã hội học,0,5,1
5326,107,27,Tiếng Việt thực hành,0,5,1
5327,107,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5328,107,29,Hội họa,0,5,1
5329,107,30,Những môn chính học kỳ 6,1,6,0
5330,107,31,Lập trình phân tán với công nghệ .NET,0,6,1
5331,107,32,Lập trình phân tán với công nghệ Java,0,6,1
5332,107,33,Lập trình mạng với Qt Framework,0,6,1
5333,107,34,Khai thác dữ liệu và ứng dụng,0,6,2
5334,107,35,Kỹ thuật điện tử ,0,6,2
5335,107,36,Lập trình phân tích dữ liệu 1,0,6,2
5336,107,37,Những môn chính học kỳ 7,1,7,0
5337,107,38,Lập trình WWW (.NET),0,7,1
5338,107,39,Lập trình WWW (Java),0,7,1
5339,107,40,Lập trình IoTs,0,7,1
5340,107,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5341,107,42,Những môn chính học kỳ 8,1,8,0
5342,107,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5343,107,44,Automat & ngôn ngữ hình thức ,0,8,1
5344,107,45,Lập trình thiết bị di động nâng cao ,0,8,1
5345,107,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
5346,107,47,Nhập môn dữ liệu lớn ,0,8,2
5347,107,48,Quản lý dự án CNTT,0,8,2
5348,107,49,Tiếp thị điện tử ,0,8,2
5349,107,50,Những môn chính học kỳ 9,1,9,0
5350,108,1,Những môn chính học kỳ 1,1,1,0
5351,108,2,Những môn chính học kỳ 2,1,1,0
5352,108,3,Logic học,1,2,1
5353,108,4,Phương pháp tính,0,2,1
5354,108,5,Vật lý đại cương,0,2,1
5355,108,6,Toán ứng dụng,0,2,1
5356,108,7,Hàm phức và phép biến đổi Laplace,0,2,1
5357,108,8,Những môn chính học kỳ 3,1,3,0
5358,108,9,Kỹ năng xây dựng kế hoạch ,1,3,1
5359,108,10,Quản trị học,0,3,1
5360,108,11,Quản trị doanh nghiệp,0,3,1
5361,108,12,Kế toán cơ bản,0,3,1
5362,108,13,Môi trường và con người ,0,3,1
5363,108,14,Giao tiếp kinh doanh,0,3,1
5364,108,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5365,108,16,Những môn chính học kỳ 4,1,4,0
5366,108,17,Hệ quản trị cơ sở dữ liệu,1,4,1
5367,108,18,Tương tác người máy,0,4,1
5368,108,19,Thương mại điện tử,0,4,1
5369,108,20,Lập trình hướng sự kiện với công nghệ .NET,0,4,2
5370,108,21,Lập trình hướng sự kiện với công nghệ Java,1,4,2
5371,108,22,Lập trình GUI với Qt Framework,0,4,2
5372,108,23,Những môn chính học kỳ 5,1,5,0
5373,108,24,Tâm lí học đại cương,1,5,1
5374,108,25,Cơ sở văn hóa Việt Nam,0,5,1
5375,108,26,Xã hội học,0,5,1
5376,108,27,Tiếng Việt thực hành,0,5,1
5377,108,28,Âm nhạc - Nhạc lý và Guitar căn bản,0,5,1
5378,108,29,Hội họa,0,5,1
5379,108,30,Những môn chính học kỳ 6,1,6,0
5380,108,31,Lập trình phân tán với công nghệ .NET,0,6,1
5381,108,32,Lập trình phân tán với công nghệ Java,1,6,1
5382,108,33,Lập trình mạng với Qt Framework,0,6,1
5383,108,34,Khai thác dữ liệu và ứng dụng,1,6,2
5384,108,35,Kỹ thuật điện tử ,0,6,2
5385,108,36,Lập trình phân tích dữ liệu 1,0,6,2
5386,108,37,Những môn chính học kỳ 7,1,7,0
5387,108,38,Lập trình WWW (.NET),0,7,1
5388,108,39,Lập trình WWW (Java),1,7,1
5389,108,40,Lập trình IoTs,0,7,1
5390,108,41,Phát triển ứng dụng Web với Qt Engine,0,7,1
5391,108,42,Những môn chính học kỳ 8,1,8,0
5392,108,43,Lập trình phân tích dữ liệu 2 ,0,8,1
5393,108,44,Automat & ngôn ngữ hình thức ,0,8,1
5394,108,45,Lập trình thiết bị di động nâng cao ,0,8,1
5395,108,46,Kiến trúc hướng dịch vụ và Điện toán đám mây  ,0,8,2
5396,108,47,Nhập môn dữ liệu lớn ,0,8,2
5397,108,48,Quản lý dự án CNTT,0,8,2
5398,108,49,Tiếp thị điện tử ,0,8,2
5399,108,50,Những môn chính học kỳ 9,1,9,0
5400,109,1,Những môn chính học kỳ 1,1,1,0
5401,109,2,Những môn chính học kỳ 2,1,1,0
5402,109,3,Logic học,1,2,1
5403,109,4,Phương pháp tính,0,2,1
5404,109,5,Vật lý đại cương,0,2,1
5405,109,6,Toán ứng dụng,0,2,1
5406,109,7,Hàm phức và phép biến đổi Laplace,0,2,1
5407,109,8,Những môn chính học kỳ 3,1,3,0
5408,109,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5409,109,10,Quản trị học,0,3,1
5410,109,11,Quản trị doanh nghiệp,0,3,1
5411,109,12,Kế toán cơ bản,0,3,1
5412,109,13,Môi trường và con người ,0,3,1
5413,109,14,Giao tiếp kinh doanh,0,3,1
5414,109,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,1,3,1
5415,109,16,Những môn chính học kỳ 4,1,4,0
5416,109,17,Hệ quản trị cơ sở dữ liệu,0,4,1
5417,109,18,Tương tác người máy,0,4,1
5418,109,19,Thương mại điện tử,0,4,1
5419,109,20,Lập trình hướng sự kiện với công nghệ .NET,1,4,2
5420,109,21,Lập trình hướng sự kiện với công nghệ Java,0,4,2
5421,109,22,Lập trình GUI với Qt Framework,0,4,2
5422,109,23,Những môn chính học kỳ 5,1,5,0
5423,109,24,Tâm lí học đại cương,0,5,1
